,Unnamed: 0,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,month,Year,month_no,total
25,318,C489504,85083,KISS REINDEER SCANDINAVIAN STOCKING,-6,2009-12-01 11:10:00,2.55,13916.0,United Kingdom,December,2009,12,-15.3
26,399,C489518,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,-2,2009-12-01 11:35:00,12.75,15461.0,United Kingdom,December,2009,12,-25.5
27,400,C489518,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 11:35:00,7.95,15461.0,United Kingdom,December,2009,12,-7.95
28,401,C489518,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2009-12-01 11:35:00,4.95,15461.0,United Kingdom,December,2009,12,-4.95
29,576,C489524,21258,VICTORIAN SEWING BOX LARGE,-1,2009-12-01 11:48:00,12.75,15614.0,United Kingdom,December,2009,12,-12.75
30,589,C489527,21041,RED SPOTTY OVEN GLOVE DOUBLE,-3,2009-12-01 11:50:00,2.95,16128.0,United Kingdom,December,2009,12,-8.850000000000001
31,590,C489527,21173,LOO ROLL  METAL SIGN ,-12,2009-12-01 11:50:00,1.65,16128.0,United Kingdom,December,2009,12,-19.8
32,591,C489527,85124A,PINK JUICY FRUIT PHOTO FRAME,-6,2009-12-01 11:50:00,2.55,16128.0,United Kingdom,December,2009,12,-15.3
33,626,C489528,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 11:50:00,7.95,16714.0,United Kingdom,December,2009,12,-7.95
34,677,C489530,72803A,ROSE SCENT CANDLE JEWELLED DRAWER,-1,2009-12-01 11:56:00,4.25,14748.0,United Kingdom,December,2009,12,-4.25
35,734,C489534,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-1,2009-12-01 12:09:00,5.95,12615.0,France,December,2009,12,-5.95
36,735,C489535,D,Discount,-1,2009-12-01 12:11:00,9.0,15299.0,United Kingdom,December,2009,12,-9.0
37,736,C489535,D,Discount,-1,2009-12-01 12:11:00,19.0,15299.0,United Kingdom,December,2009,12,-19.0
38,926,C489538,22183,CAKE STAND VICTORIAN FILIGREE MED,-4,2009-12-01 12:18:00,6.75,15796.0,United Kingdom,December,2009,12,-27.0
39,927,C489538,POST,POSTAGE,-1,2009-12-01 12:18:00,9.58,15796.0,United Kingdom,December,2009,12,-9.58
40,933,C489541,21254,SET OF KITCHEN WALL  STICKERS,-4,2009-12-01 12:18:00,2.95,15091.0,United Kingdom,December,2009,12,-11.8
41,953,C489543,35400,WOODEN BOX ADVENT CALENDAR ,-2,2009-12-01 12:19:00,8.95,14292.0,United Kingdom,December,2009,12,-17.9
42,1110,C489549,35400,WOODEN BOX ADVENT CALENDAR ,-2,2009-12-01 12:33:00,7.95,13768.0,United Kingdom,December,2009,12,-15.9
43,1134,C489551,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-01 12:35:00,6.95,17641.0,United Kingdom,December,2009,12,-6.95
44,1160,C489553,35004S,SET OF 3 SILVER FLYING DUCKS,-1,2009-12-01 12:41:00,6.35,13545.0,United Kingdom,December,2009,12,-6.35
45,1161,C489553,35001W,HAND OPEN SHAPE DECO.WHITE,-6,2009-12-01 12:41:00,3.49,13545.0,United Kingdom,December,2009,12,-20.94
46,1162,C489554,85042,ANTIQUE LILY FAIRY LIGHTS,-3,2009-12-01 12:43:00,4.25,13767.0,United Kingdom,December,2009,12,-12.75
47,1163,C489554,35001B,HAND OPEN SHAPE BLACK,-2,2009-12-01 12:43:00,2.95,13767.0,United Kingdom,December,2009,12,-5.9
48,1164,C489555,21260,FIRST AID TIN,-6,2009-12-01 12:44:00,3.25,16955.0,United Kingdom,December,2009,12,-19.5
49,1353,C489563,90088,CRYSTAL KEY+LOCK PHONE CHARM,-24,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-20.4
50,1354,C489563,90090,PINK CRYSTAL HEART PHONE CHARM,-24,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-20.4
51,1355,C489563,90084,PINK CRYSTAL GUITAR PHONE CHARM,-12,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-10.2
52,1356,C489563,90093,CLEAR CRYSTAL STAR PHONE CHARM,-24,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-20.4
53,1357,C489563,90085,CRYSTAL STILETTO PHONE CHARM,-81,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-68.85
54,1358,C489563,90092,BLUE CRYSTAL BOOT PHONE CHARM,-24,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-20.4
55,1359,C489563,90087,CRYSTAL SEA HORSE PHONE CHARM,-48,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-40.8
56,1360,C489563,90092,BLUE CRYSTAL BOOT PHONE CHARM,-3,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-2.55
57,1361,C489563,90090,PINK CRYSTAL HEART PHONE CHARM,-12,2009-12-01 13:09:00,0.85,13526.0,United Kingdom,December,2009,12,-10.2
58,1376,C489565,90125A,PINK BERTIE GLASS BEAD BAG CHARM,-12,2009-12-01 13:14:00,2.1,13526.0,United Kingdom,December,2009,12,-25.200000000000003
59,1423,C489568,22107,PIZZA PLATE IN BOX,-1,2009-12-01 13:20:00,3.75,15005.0,United Kingdom,December,2009,12,-3.75
60,1424,C489568,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2009-12-01 13:20:00,5.95,15005.0,United Kingdom,December,2009,12,-5.95
61,1425,C489568,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2009-12-01 13:20:00,4.95,15005.0,United Kingdom,December,2009,12,-4.95
62,1426,C489568,21218,RED SPOTTY BISCUIT TIN,-1,2009-12-01 13:20:00,3.75,15005.0,United Kingdom,December,2009,12,-3.75
63,1427,C489570,79323W, WHITE CHERRY LIGHTS,-1,2009-12-01 13:28:00,6.75,15967.0,United Kingdom,December,2009,12,-6.75
64,1428,C489570,15056N,EDWARDIAN PARASOL NATURAL,-1,2009-12-01 13:28:00,5.95,15967.0,United Kingdom,December,2009,12,-5.95
65,1429,C489570,85103, SILVER T-LIGHT SETTING,-1,2009-12-01 13:28:00,6.75,15967.0,United Kingdom,December,2009,12,-6.75
66,1430,C489570,20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,-1,2009-12-01 13:28:00,2.95,15967.0,United Kingdom,December,2009,12,-2.95
67,1663,C489577,37503,TEA TIME CAKE STAND IN GIFT BOX,-3,2009-12-01 13:38:00,9.95,14030.0,United Kingdom,December,2009,12,-29.85
68,1664,C489577,22127,PARTY CONES CARNIVAL ASSORTED,-48,2009-12-01 13:38:00,1.25,14030.0,United Kingdom,December,2009,12,-60.0
69,1665,C489577,37501,TEA TIME TEA SET IN GIFT BOX,-1,2009-12-01 13:38:00,6.95,14030.0,United Kingdom,December,2009,12,-6.95
70,1683,C489578,21481,FAWN BLUE HOT WATER BOTTLE,-1,2009-12-01 13:40:00,2.95,17091.0,United Kingdom,December,2009,12,-2.95
71,1726,C489583,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,-1,2009-12-01 13:47:00,4.25,14621.0,United Kingdom,December,2009,12,-4.25
72,1727,C489583,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-1,2009-12-01 13:47:00,4.25,14621.0,United Kingdom,December,2009,12,-4.25
73,1728,C489583,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-2,2009-12-01 13:47:00,4.25,14621.0,United Kingdom,December,2009,12,-8.5
74,1729,C489583,85047,WHITE BEADED GARLAND STRING 20LIGHT,-1,2009-12-01 13:47:00,6.35,14621.0,United Kingdom,December,2009,12,-6.35
75,1760,C489587,21639,ASSORTED TUTTI FRUTTI KEYRING,-5,2009-12-01 13:52:00,0.85,16422.0,United Kingdom,December,2009,12,-4.25
76,1761,C489588,79323P,PINK CHERRY LIGHTS,-2,2009-12-01 14:01:00,6.75,13711.0,United Kingdom,December,2009,12,-13.5
77,1762,C489588,79323GR,GREEN CHERRY LIGHTS,-2,2009-12-01 14:01:00,6.75,13711.0,United Kingdom,December,2009,12,-13.5
78,1763,C489588,22120,WELCOME  WOODEN BLOCK LETTERS,-1,2009-12-01 14:01:00,9.95,13711.0,United Kingdom,December,2009,12,-9.95
79,1764,C489589,21535,RETRO SPOT SMALL MILK JUG,-1,2009-12-01 14:02:00,2.55,16150.0,United Kingdom,December,2009,12,-2.55
80,1765,C489589,22073,RETRO SPOT STORAGE JAR,-1,2009-12-01 14:02:00,3.75,16150.0,United Kingdom,December,2009,12,-3.75
81,1793,C489591,79323B,BLACK CHERRY LIGHTS,-3,2009-12-01 14:17:00,5.45,12921.0,United Kingdom,December,2009,12,-16.35
82,1824,C489592,22301,COFFEE MUG CAT + BIRD DESIGN,-2,2009-12-01 14:19:00,2.55,18287.0,United Kingdom,December,2009,12,-5.1
83,1876,C489595,21752,GLASS CAKE STAND MIRRORED BASE,-1,2009-12-01 14:20:00,14.95,15254.0,United Kingdom,December,2009,12,-14.95
84,2645,C489605,21257,VICTORIAN SEWING BOX MEDIUM,-2,2009-12-01 14:47:00,7.95,14558.0,United Kingdom,December,2009,12,-15.9
85,2724,C489610,21364,PEACE SMALL WOOD LETTERS,-1,2009-12-01 14:52:00,6.75,17485.0,United Kingdom,December,2009,12,-6.75
86,2725,C489610,22164,STRING OF STARS CARD HOLDER,-1,2009-12-01 14:52:00,2.95,17485.0,United Kingdom,December,2009,12,-2.95
87,2726,C489610,21892,TRADITIONAL WOODEN CATCH CUP GAME ,-3,2009-12-01 14:52:00,1.25,17485.0,United Kingdom,December,2009,12,-3.75
88,2727,C489610,20682,RED SPOTTY CHILDS UMBRELLA,-1,2009-12-01 14:52:00,3.25,17485.0,United Kingdom,December,2009,12,-3.25
89,2728,C489610,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2009-12-01 14:52:00,2.95,17485.0,United Kingdom,December,2009,12,-2.95
90,2729,C489610,22138,BAKING SET 9 PIECE RETROSPOT ,-2,2009-12-01 14:52:00,4.95,17485.0,United Kingdom,December,2009,12,-9.9
91,2866,C489632,20814,SILVER FINCH DECORATION,-12,2009-12-01 15:18:00,1.25,13381.0,United Kingdom,December,2009,12,-15.0
92,2867,C489632,20814,SILVER FINCH DECORATION,-1,2009-12-01 15:18:00,1.25,13381.0,United Kingdom,December,2009,12,-1.25
93,2890,C489636,21576,LETS GO SHOPPING COTTON TOTE BAG,-2,2009-12-01 15:34:00,2.25,17345.0,United Kingdom,December,2009,12,-4.5
94,2891,C489636,21579,LOLITA  DESIGN  COTTON TOTE BAG,-1,2009-12-01 15:34:00,2.25,17345.0,United Kingdom,December,2009,12,-2.25
95,2892,C489636,21578,WOODLAND DESIGN  COTTON TOTE BAG,-2,2009-12-01 15:34:00,2.25,17345.0,United Kingdom,December,2009,12,-4.5
96,2893,C489636,22142,CHRISTMAS CRAFT WHITE FAIRY ,-2,2009-12-01 15:34:00,1.45,17345.0,United Kingdom,December,2009,12,-2.9
97,2894,C489636,22145,CHRISTMAS CRAFT HEART STOCKING ,-2,2009-12-01 15:34:00,2.1,17345.0,United Kingdom,December,2009,12,-4.2
98,2895,C489636,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-1,2009-12-01 15:34:00,2.1,17345.0,United Kingdom,December,2009,12,-2.1
99,2896,C489636,21329,DINOSAURS  WRITING SET ,-8,2009-12-01 15:34:00,1.65,17345.0,United Kingdom,December,2009,12,-13.2
100,2897,C489636,21330,WOODLAND ANIMAL  WRITING SET ,-9,2009-12-01 15:34:00,1.65,17345.0,United Kingdom,December,2009,12,-14.85
101,2898,C489636,84029E,RED WOOLLY HOTTIE WHITE HEART.,-4,2009-12-01 15:34:00,3.75,17345.0,United Kingdom,December,2009,12,-15.0
102,2899,C489636,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-3,2009-12-01 15:34:00,2.95,17345.0,United Kingdom,December,2009,12,-8.850000000000001
103,2900,C489636,21577,SAVE THE PLANET COTTON TOTE BAG,-1,2009-12-01 15:34:00,2.25,17345.0,United Kingdom,December,2009,12,-2.25
104,2983,C489643,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-1,2009-12-01 16:26:00,3.25,15750.0,United Kingdom,December,2009,12,-3.25
105,2984,C489643,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",-1,2009-12-01 16:26:00,9.95,15750.0,United Kingdom,December,2009,12,-9.95
106,2985,C489643,84839,SWEETHEART KEY CABINET,-2,2009-12-01 16:26:00,6.75,15750.0,United Kingdom,December,2009,12,-13.5
107,2986,C489643,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,2009-12-01 16:26:00,1.65,15750.0,United Kingdom,December,2009,12,-1.65
108,2987,C489643,47594B,SCOTTIES DESIGN WASHBAG,-1,2009-12-01 16:26:00,1.95,15750.0,United Kingdom,December,2009,12,-1.95
109,3053,C489651,M,Manual,-1,2009-12-01 16:48:00,5.1,17804.0,United Kingdom,December,2009,12,-5.1
110,3451,C489685,POST,POSTAGE,-1,2009-12-02 10:28:00,18.0,12523.0,France,December,2009,12,-18.0
111,3452,C489685,21843,RETRO SPOT CAKE STAND,-1,2009-12-02 10:28:00,10.95,12523.0,France,December,2009,12,-10.95
112,3453,C489686,79191C,RETRO PLASTIC ELEPHANT TRAY,-2,2009-12-02 10:34:00,0.85,17019.0,United Kingdom,December,2009,12,-1.7
113,3469,C489689,21843,RETRO SPOT CAKE STAND,-2,2009-12-02 10:46:00,10.95,15353.0,United Kingdom,December,2009,12,-21.9
114,3541,C489713,21094,SET/6 RED SPOTTY PAPER PLATES,-150,2009-12-02 10:55:00,0.64,12755.0,Japan,December,2009,12,-96.0
115,3542,C489713,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,-18,2009-12-02 10:55:00,2.75,12755.0,Japan,December,2009,12,-49.5
116,3543,C489713,22070,SMALL RETRO SPOT MUG IN BOX  RED,-23,2009-12-02 10:55:00,2.75,12755.0,Japan,December,2009,12,-63.25
117,3722,C489771,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2009-12-02 11:36:00,2.95,13623.0,United Kingdom,December,2009,12,-2.95
118,4148,C489799,21929,JUMBO BAG PINK VINTAGE PAISLEY,-2,2009-12-02 12:23:00,1.95,13070.0,United Kingdom,December,2009,12,-3.9
119,4149,C489799,20711,JUMBO BAG TOYS ,-2,2009-12-02 12:23:00,1.95,13070.0,United Kingdom,December,2009,12,-3.9
120,4233,C489803,21843,RETRO SPOT CAKE STAND,-1,2009-12-02 12:34:00,10.95,16797.0,United Kingdom,December,2009,12,-10.95
121,4408,C489813,84472,PINK AND LILAC QUILTED THROW ,-1,2009-12-02 13:02:00,45.95,17867.0,United Kingdom,December,2009,12,-45.95
122,4409,C489813,84622,PINK GINGHAM ROSE CUSHION COVER,-1,2009-12-02 13:02:00,5.95,17867.0,United Kingdom,December,2009,12,-5.95
123,4723,C489828,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,-2,2009-12-02 13:53:00,4.25,13313.0,United Kingdom,December,2009,12,-8.5
124,5426,C489858,22198,"POPCORN HOLDER , LARGE",-7,2009-12-02 14:43:00,1.65,12471.0,Germany,December,2009,12,-11.55
125,5427,C489858,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-3,2009-12-02 14:43:00,2.95,12471.0,Germany,December,2009,12,-8.850000000000001
126,5897,C489859,M,Manual,-1,2009-12-02 14:45:00,69.57,1.0,United Kingdom,December,2009,12,-69.57
127,5898,C489860,90029,NEW BAROQUE SMALL NECKLACE BLACK,-1,2009-12-02 14:49:00,8.5,1.0,United Kingdom,December,2009,12,-8.5
128,6376,C489881,21102,"CANDLE IN JAR COLLAGE , VANILLA",-31,2009-12-02 16:20:00,2.55,1.0,Nigeria,December,2009,12,-79.05
129,6377,C489881,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-16,2009-12-02 16:20:00,4.25,1.0,Nigeria,December,2009,12,-68.0
130,6691,C489911,85232A,SET/3 POLKA DOT STACKING TINS,-6,2009-12-03 10:26:00,4.95,12705.0,Germany,December,2009,12,-29.700000000000003
131,6692,C489911,21491,SET OF THREE VINTAGE GIFT WRAPS,-3,2009-12-03 10:26:00,1.95,12705.0,Germany,December,2009,12,-5.85
132,6693,C489911,21432,SET OF 3 CASES WOODLAND DESIGN,-1,2009-12-03 10:26:00,5.95,12705.0,Germany,December,2009,12,-5.95
133,6764,C489955,20870,OPULENT VELVET CANDLE IN BOX,-1,2009-12-03 10:57:00,2.1,12484.0,Spain,December,2009,12,-2.1
134,6765,C489955,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2009-12-03 10:57:00,1.25,12484.0,Spain,December,2009,12,-1.25
135,6766,C489958,22044,CHRISTMAS CARD STACK OF PRESENTS,-1,2009-12-03 10:58:00,0.42,14895.0,United Kingdom,December,2009,12,-0.42
136,6767,C489958,85069,CREAM SWEETHEART DOUBLE SHELF,-3,2009-12-03 10:58:00,16.95,14895.0,United Kingdom,December,2009,12,-50.85
137,6768,C489973,21232,STRAWBERRY CERAMIC TRINKET BOX,-6,2009-12-03 11:03:00,1.25,17865.0,United Kingdom,December,2009,12,-7.5
138,6769,C489973,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,-1,2009-12-03 11:03:00,2.95,17865.0,United Kingdom,December,2009,12,-2.95
139,7491,C490051,22215,CAKE STAND WHITE TWO TIER LACE,-2,2009-12-03 13:06:00,8.5,16163.0,United Kingdom,December,2009,12,-17.0
140,7492,C490051,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,-2,2009-12-03 13:06:00,9.95,16163.0,United Kingdom,December,2009,12,-19.9
141,8404,C490076,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-1,2009-12-03 14:43:00,4.95,13001.0,United Kingdom,December,2009,12,-4.95
142,8742,C490096,20726,LUNCH BAG WOODLAND,-1,2009-12-03 16:06:00,1.65,13457.0,United Kingdom,December,2009,12,-1.65
143,8779,C490098,21868,POTTING SHED TEA MUG,-5,2009-12-03 16:11:00,1.25,17576.0,United Kingdom,December,2009,12,-6.25
144,9103,C490117,POST,POSTAGE,-1,2009-12-03 17:38:00,2.99,16570.0,United Kingdom,December,2009,12,-2.99
145,9104,C490117,22258,FELT FARM ANIMAL RABBIT,-48,2009-12-03 17:38:00,1.25,16570.0,United Kingdom,December,2009,12,-60.0
146,9153,C490120,POST,POSTAGE,-2,2009-12-03 17:52:00,18.0,14277.0,France,December,2009,12,-36.0
147,9154,C490120,21092,SET/6 STRAWBERRY PAPER PLATES,-12,2009-12-03 17:52:00,0.85,14277.0,France,December,2009,12,-10.2
148,9155,C490120,21099,SET/6 STRAWBERRY PAPER CUPS,-12,2009-12-03 17:52:00,0.65,14277.0,France,December,2009,12,-7.800000000000001
149,9156,C490120,21094,SET/6 RED SPOTTY PAPER PLATES,-12,2009-12-03 17:52:00,0.85,14277.0,France,December,2009,12,-10.2
150,9157,C490120,21080,SET/20 RED SPOTTY PAPER NAPKINS ,-12,2009-12-03 17:52:00,0.85,14277.0,France,December,2009,12,-10.2
151,9158,C490120,21086,SET/6 RED SPOTTY PAPER CUPS,-12,2009-12-03 17:52:00,0.65,14277.0,France,December,2009,12,-7.800000000000001
152,9159,C490120,21121,SET/10 RED SPOTTY PARTY CANDLES,-24,2009-12-03 17:52:00,1.25,14277.0,France,December,2009,12,-30.0
153,9160,C490120,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-12,2009-12-03 17:52:00,2.55,14277.0,France,December,2009,12,-30.6
154,9161,C490120,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,-6,2009-12-03 17:52:00,2.55,14277.0,France,December,2009,12,-15.3
155,9162,C490120,21212,PACK OF 72 RETRO SPOT CAKE CASES,-24,2009-12-03 17:52:00,0.55,14277.0,France,December,2009,12,-13.2
156,9163,C490120,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,-6,2009-12-03 17:52:00,3.75,14277.0,France,December,2009,12,-22.5
157,9164,C490120,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,-6,2009-12-03 17:52:00,3.75,14277.0,France,December,2009,12,-22.5
158,9165,C490120,22333,RETRO SPORT PARTY BAG + STICKER SET,-16,2009-12-03 17:52:00,1.65,14277.0,France,December,2009,12,-26.4
159,9166,C490120,20682,RED SPOTTY CHILDS UMBRELLA,-6,2009-12-03 17:52:00,3.25,14277.0,France,December,2009,12,-19.5
160,9167,C490120,20681,PINK SPOTTY CHILDS UMBRELLA,-6,2009-12-03 17:52:00,3.25,14277.0,France,December,2009,12,-19.5
161,9168,C490120,21889,WOODEN BOX OF DOMINOES,-12,2009-12-03 17:52:00,1.25,14277.0,France,December,2009,12,-15.0
162,9169,C490120,22331,WOODLAND PARTY BAG + STICKER SET,-8,2009-12-03 17:52:00,1.65,14277.0,France,December,2009,12,-13.2
163,9170,C490120,22138,BAKING SET 9 PIECE RETROSPOT ,-9,2009-12-03 17:52:00,4.95,14277.0,France,December,2009,12,-44.55
164,9203,C490122,21432,SET OF 3 CASES WOODLAND DESIGN,-1,2009-12-03 17:59:00,5.95,16549.0,United Kingdom,December,2009,12,-5.95
165,9204,C490122,21540,DAIRY MAID CERAMIC BUTTER DISH,-1,2009-12-03 17:59:00,4.25,16549.0,United Kingdom,December,2009,12,-4.25
166,9259,C490126,M,Manual,-1,2009-12-03 18:12:00,5.95,15884.0,United Kingdom,December,2009,12,-5.95
167,9307,C490129,M,Manual,-1,2009-12-03 18:26:00,1998.49,15482.0,United Kingdom,December,2009,12,-1998.49
168,9309,C490131,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,-12,2009-12-03 18:29:00,1.25,17663.0,United Kingdom,December,2009,12,-15.0
169,9322,C490133,72045D,ROSES ON BLUE TEACUP CANDLE ,-504,2009-12-03 18:36:00,1.69,17949.0,United Kingdom,December,2009,12,-851.76
170,9323,C490133,20971,PINK BLUE FELT CRAFT TRINKET BOX,-600,2009-12-03 18:36:00,1.06,17949.0,United Kingdom,December,2009,12,-636.0
171,9324,C490133,21314,SMALL GLASS HEART TRINKET POT,-504,2009-12-03 18:36:00,1.85,17949.0,United Kingdom,December,2009,12,-932.4
172,9325,C490133,21314,SMALL GLASS HEART TRINKET POT,-252,2009-12-03 18:36:00,1.85,17949.0,United Kingdom,December,2009,12,-466.2000000000001
173,9326,C490133,21314,SMALL GLASS HEART TRINKET POT,-246,2009-12-03 18:36:00,1.85,17949.0,United Kingdom,December,2009,12,-455.1
174,9676,C490148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2009-12-04 09:37:00,2.95,16961.0,United Kingdom,December,2009,12,-2.95
175,10280,C490153,21265,PINK GOOSE FEATHER TREE 60CM,-1,2009-12-04 10:10:00,9.95,12525.0,France,December,2009,12,-9.95
176,10281,C490153,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2,2009-12-04 10:10:00,7.95,12525.0,France,December,2009,12,-15.9
177,10282,C490153,22180,RETRO SPOT LAMP,-2,2009-12-04 10:10:00,9.95,12525.0,France,December,2009,12,-19.9
178,10332,C490155,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2009-12-04 10:28:00,5.95,14221.0,United Kingdom,December,2009,12,-5.95
179,10650,C490251,84081,WHITE CERAMIC PARTY SET (5PCS),-1,2009-12-04 12:29:00,4.25,16541.0,United Kingdom,December,2009,12,-4.25
180,10652,C490269,78056,CAMOUFLAGE BACKPACK ON WHEELS,-1,2009-12-04 12:33:00,8.5,14527.0,United Kingdom,December,2009,12,-8.5
181,10653,C490269,21539,RETRO SPOTS BUTTER DISH,-1,2009-12-04 12:33:00,4.95,14527.0,United Kingdom,December,2009,12,-4.95
